RestaurantID,RestaurantName,CuisineType,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrdersCount,UberEatsOrdersCount,DoorDashOrdersCount,SelfDeliveryOrdersCount,InStoreRevenue,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,TotalRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,TotalNetProfit,InStoreShare,UE_share,DD_share,SD_share,NetMarginPct,AggregatorDependence,AggregatorRevenueShare,CostBurden,DeliveryEfficiency,ScaleIndex,RevenuePerOrder,TotalRevenue_pt,MonthlyOrders_pt,ScaleIndex_pt,SD_DeliveryTotalCost_pt,PC1,PC2,PC3,ClusterID,GPI,ClusterLabel,StrategicRecommendation
168,Blue Wave Sushi #168,Pizza,Fine Dining,South Auckland,0.99,44.04,761,441,89,105,126,19421.64,4042.18,5082.26,5631.81,34177.89,0.365,0.3424,0.2431,12.2,3.96,498.96,5682.77,200.09,251.57,1148.91,7283.34,0.5795,0.2781,0.3281,0.3938,0.21310092577394335,0.6062000000000001,0.2669690843993003,0.7074,9.545454545454547,753.39,44.91181340341656,-2.0086593290879624,-2.0183974114144747,-2.0330735365921604,-1.2630348535844393,5.13020074272321,-2.747283364719852,-0.9229190763896937,3,26.4,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
169,Urban Burger Bar #169,Indian,QSR,Newmarket,0.9928,30.82,6175,2243,1728,1257,947,69129.26,54629.48,44345.88,29698.52,197803.14,0.2812,0.312,0.2485,9.7,3.16,2992.52,28121.78,8647.85,7019.95,9088.84,52878.42,0.3632,0.4395,0.3197,0.2408,0.26732851662516577,0.7592,0.500373047667494,0.5932,88.50467289719627,6130.54,32.032897165991905,1.4722503816896448,1.6401893596909782,1.5809962875176655,1.106138189756751,-2.5727328158649594,0.4044946582155502,-0.35824384176718777,4,58.2,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
170,The Grill House #170,Italian,Bar/Pub,Newmarket,1.0272,38.17,2840,1512,593,305,430,57713.04,26023.19,12644.04,16837.49,113217.76,0.304,0.315,0.2275,6.4,1.84,791.2,21988.67,3994.56,1940.86,5623.88,33547.97,0.5324,0.4465,0.2297,0.3238,0.29631367022276367,0.6762,0.3415297211320909,0.619,58.108108108108105,2917.2479999999996,39.86540845070422,0.01508731547942795,-0.18702654462767485,-0.147421260378628,-0.7257946021479286,1.0044984165617232,-1.71039770194204,0.09013050240039823,0,53.1,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
171,Spice Route #171,Korean BBQ,Casual Dining,Waitakere,1.0319,39.19,2840,1142,543,597,558,44754.98,24111.06,26091.73,22902.08,117859.85,0.312,0.3056,0.306,8.6,2.69,1501.02,17114.3,1842.08,1993.41,7256.74,28206.53,0.4021,0.3198,0.3516,0.3286,0.23932263616490262,0.6714,0.42595328264884097,0.6175999999999999,58.125,2930.596,41.49994718309859,0.10674545683122559,-0.18702654462767485,-0.13864583787775211,0.10027971773228303,0.7262825434564003,-0.9139637888581118,0.448532396025436,2,56.7,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
172,Golden Wok #172,Bar & Grill,QSR,Waitakere,1.0324,33.11,5913,1586,1923,1389,1015,52512.46,72251.42,51127.24,35278.37,211169.49,0.287,0.3543,0.2875,8.5,4.37,4435.55,18836.22,5144.3,3640.26,8218.8,35839.58,0.2682,0.4444,0.321,0.2346,0.16971949877797216,0.7654000000000001,0.5842636642253576,0.6413,106.84210526315789,6104.5812,35.71274987316083,1.6717658079555486,1.5178545628159592,1.5691760792155451,1.7395062743447602,-2.476075167536221,2.133404940104324,1.5538365774171248,4,65.5,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
173,Tui Table #173,Vegan/Plant-Based,QSR,South Auckland,1.0158,33.43,3864,1316,951,806,791,43993.88,36359.36,28311.07,27895.92,136560.23,0.3145,0.2346,0.2952,7.1,4.68,3701.88,19836.84,5661.15,4408.03,8876.39,38782.41,0.3406,0.3732,0.3163,0.3104,0.2839949083272634,0.6895,0.47356708464829034,0.5491,97.65432098765433,3925.0512000000003,35.341674430641824,0.4591871087342994,0.4515233168941292,0.4670124748043112,1.442823688457681,-1.7308179442429465,-1.1205490637625939,0.7584289789931903,4,64.3,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
174,Gecko Cafe #174,Steakhouse,QSR,North Shore,1.0323,34.16,6803,1910,1661,1876,1356,65245.6,61107.65,67726.05,49675.31,243754.61,0.2449,0.3398,0.2371,11.0,4.43,6007.08,27096.5,10889.38,12068.78,14623.08,64677.74,0.2808,0.3395,0.3834,0.2771,0.26533955603957604,0.7229000000000001,0.528538516666413,0.5847,113.0,7022.7369,35.83045862119653,2.1336475658678444,1.9235299960792291,1.9731111505781607,2.2597753983141704,-2.6513376820539385,-0.04794294642835542,1.192272459553896,4,74.3,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
175,Volcano Pizza #175,Thai,Casual Dining,Auckland CBD,1.0062,30.62,2447,760,693,456,538,23271.2,22435.31,15011.63,16862.39,77580.53,0.2963,0.3449,0.3335,10.3,3.66,1969.08,8349.71,567.61,379.79,4081.15,13378.26,0.3106,0.4108,0.2703,0.3189,0.1724435241677261,0.6811,0.4826847663969298,0.6412,47.610619469026545,2462.1714,31.704344094809972,-0.7611280740460806,-0.4614779589957267,-0.45956963599210543,0.4808404905127354,-0.6028716792672537,-0.28828998063722344,0.43136146392171926,4,47.0,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
176,The Copper Pan #176,Sushi,Fine Dining,South Auckland,1.0,43.72,1129,613,199,126,191,26800.36,9021.35,5817.76,8790.6,50430.07,0.3794,0.5301,0.2617,3.9,1.42,271.22,2425.43,-1544.46,-996.0,524.33,409.3,0.543,0.3857,0.2442,0.3702,0.008116189408422396,0.6299,0.2942512274918516,0.9095,38.97959183673469,1129.0,44.66790965456156,-1.4811808987284873,-1.5931039815439871,-1.5969688577281802,-1.9066123281500622,6.539232404285352,0.34845008156638935,1.753607002336958,3,17.2,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
177,Gecko Cafe #177,Mexican,QSR,South Auckland,0.9956,29.79,5422,1898,1160,1480,884,56541.42,37499.13,47073.01,27513.56,168627.12,0.2479,0.3375,0.285,3.7,3.34,2952.56,23442.07,4859.89,6100.66,8454.56,42857.18,0.3501,0.3292,0.42,0.2509,0.2541535430362566,0.7492,0.5015334425447104,0.5854,188.08510638297872,5398.1432,31.10053854666175,1.0123631334829015,1.2812726491426443,1.237315013927518,1.0852992319367547,-2.9665212199375612,-0.07863818213798862,0.6508537549690995,4,64.4,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
178,Ponsonby Pizza Co #178,Mexican,Bar/Pub,North Shore,1.008,36.13,1558,780,323,274,181,28181.4,12237.22,10600.76,6699.53,57718.91,0.2935,0.2896,0.3056,11.0,1.43,258.83,11748.83,1362.0,1179.86,2534.2,16824.89,0.5006,0.4152,0.3522,0.2326,0.29149701544952944,0.7674000000000001,0.39567587121794223,0.5831,15.083333333333334,1570.464,37.046797175866494,-1.2722715488485021,-1.1758387815393556,-1.1692257383366564,-1.9530352305987237,0.08198015715625032,-0.027599136945011635,-2.9463468845180567,1,44.1,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
179,The Brass Fork #179,Burgers,QSR,West Auckland,1.0129,31.98,3809,1621,901,705,582,51839.58,32894.66,24766.73,19963.49,129464.46,0.3453,0.2541,0.2504,6.6,1.16,675.12,20766.94,4940.78,3719.96,7322.25,36749.93,0.4256,0.4118,0.3222,0.266,0.28386114614002944,0.734,0.4453839300762541,0.5993999999999999,76.57894736842105,3858.1360999999997,33.98909425045944,0.32842165001184404,0.419495047070633,0.42885232084920677,-0.9158609672543491,-1.3512774864347887,-0.09514674620687935,-0.019331343859616656,4,57.7,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
180,Karaka Kebabs #180,Bar & Grill,Fine Dining,Auckland CBD,0.99,47.23,987,582,153,136,116,27487.86,7374.47,6735.36,5520.53,47118.22,0.3389,0.4803,0.2636,10.6,3.06,354.96,4969.81,-610.61,-557.69,643.15,4444.66,0.5897,0.3778,0.3358,0.2864,0.09432996407759037,0.7136,0.29945592172200053,0.8191999999999999,10.0,977.13,47.73882472137792,-1.580985569554201,-1.7478192312312693,-1.7629970352087148,-1.6314827270742904,5.783568379536294,0.8230750733220361,-1.499151074333988,3,17.0,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
181,Hibiscus Grill #181,Pizza,Bar/Pub,Waitakere,1.0012,40.16,2286,1043,431,495,317,41886.88,17977.36,22355.31,13455.86,95675.41,0.2688,0.3269,0.2854,12.2,3.38,1071.46,16934.87,2137.51,2658.05,4368.74,26099.17,0.4563,0.3467,0.3982,0.255,0.2727886925177535,0.7449,0.4215573259628571,0.5957,24.015151515151516,2288.7432000000003,41.852760279965004,-0.34914902948218657,-0.5800635673461034,-0.5860207057514076,-0.3467304951874592,0.672699233656852,-0.22577718861612278,-2.4559739330689263,1,45.2,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
182,Ponsonby Pizza Co #182,Vegan/Plant-Based,Fine Dining,Newmarket,0.9958,45.71,642,338,135,73,96,15449.98,6491.99,3593.36,4643.68,30179.01,0.3836,0.4415,0.35,5.1,3.79,363.84,2702.2,-1136.75,-629.2,448.34,1384.59,0.5265,0.4441,0.2401,0.3158,0.04587923858337301,0.6842,0.3341842558785063,0.8251,15.737704918032788,639.3036,47.007803738317754,-2.15646654837454,-2.1767377069853024,-2.1862919820916793,-1.6055218820707087,5.706735603968632,1.1341562173746231,0.002998545420898655,3,19.2,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
183,Fenwick's Bistro #183,Mexican,Casual Dining,Waitakere,1.033,36.25,3078,1019,659,743,657,36938.75,24984.39,29945.26,25560.22,117428.62,0.306,0.4436,0.289,4.6,3.35,2200.95,9249.46,-964.4,-1155.89,4199.33,11328.5,0.3311,0.3201,0.3609,0.3191,0.09647137128921382,0.681,0.467770548610722,0.7496,117.32142857142858,3179.5739999999996,38.15094866796621,0.09830626089293987,-0.029755720532561935,0.021539025352756067,0.6424933434257971,1.0076988189150589,0.7682211770600286,2.6272589194282356,2,51.7,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
184,Volcano Pizza #184,Pizza,Bar/Pub,East Auckland,1.0154,37.7,2706,1157,608,550,391,43618.9,24052.81,21369.23,15352.24,104393.18,0.286,0.3026,0.3282,15.4,3.38,1321.58,17944.82,2001.19,1777.92,4994.33,26718.26,0.4276,0.3925,0.3551,0.2524,0.2559387500217926,0.7476,0.4351054350485348,0.5886,23.84146341463415,2747.6724000000004,38.57841093865484,-0.16438571067000723,-0.27840097203814357,-0.2606950096175834,-0.07179953796581921,-0.17282269306476317,0.12108456863056631,-2.0861623039553323,1,49.0,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
185,Fenwick's Bistro #185,Thai,QSR,East Auckland,1.0122,30.15,5252,1319,1211,1400,1322,39767.85,40355.82,45633.04,40883.85,166640.56,0.2799,0.3046,0.3162,10.7,1.72,2273.84,16523.54,4007.33,4531.36,14713.4,39775.63,0.2511,0.3079,0.356,0.3361,0.2386911685846471,0.6638999999999999,0.5160139884311479,0.5845,112.991452991453,5316.0743999999995,31.72897182025895,0.9796808055669366,1.1969492804235762,1.1973937381342066,0.6904326003181933,-2.36797735848031,-1.0708982822642696,1.4793682240283366,4,65.2,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
186,The Copper Pan #186,Pizza,QSR,South Auckland,1.0157,32.0,5173,1817,1186,1158,1012,58144.0,40326.91,37933.06,34528.44,170932.41,0.2857,0.3477,0.291,8.0,2.68,2712.16,21315.59,3048.71,2867.74,9945.97,37178.01,0.3512,0.3534,0.3451,0.3015,0.21750123338224742,0.6985,0.4578416111959107,0.6334,112.44444444444444,5254.216100000001,33.043187705393386,1.0500534402115553,1.157312472474686,1.1671005239497705,0.9548309833132987,-1.3605138021591114,-0.3867797888470865,1.1398321928248158,4,60.5,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
187,Ponsonby Pizza Co #187,Steakhouse,QSR,North Shore,1.0127,35.45,3703,1115,1124,927,537,39526.75,43828.51,36406.93,20210.54,139972.73,0.276,0.3405,0.2503,6.2,1.14,612.18,15158.51,5837.96,4849.4,7138.56,32984.43,0.3011,0.4343,0.3582,0.2075,0.235648972481997,0.7925,0.5732219411595387,0.6165,74.58333333333333,3750.0280999999995,37.79981906562247,0.5208877460893289,0.3571272209725153,0.3664982311445031,-1.0303550882701418,-1.943183986411366,2.0630202762647216,-0.21886901410396048,4,55.9,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
188,Little Saigon #188,Korean BBQ,Casual Dining,Manukau,1.003,36.05,3056,1009,758,747,542,36374.45,31034.94,28671.2,20321.16,116401.75,0.3303,0.372,0.3118,7.7,0.89,482.38,10828.67,-437.59,-404.26,5567.23,15554.05,0.3302,0.3703,0.3649,0.2648,0.13362385015689196,0.7352000000000001,0.5129316354779889,0.7022999999999999,62.298850574712645,3065.1679999999997,38.08957787958115,0.07814899085032877,-0.044039510556681864,-0.051260923055705364,-1.3006462236018248,0.2909852063922528,1.7292081318950892,0.39334928135701136,2,44.2,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
189,Southern Smoke BBQ #189,Pizza,Casual Dining,Manukau,0.99,40.82,2313,973,507,378,455,39717.86,22730.8,17642.66,19714.02,99805.34,0.3547,0.3656,0.2351,5.3,3.61,1642.55,11109.09,1013.79,786.86,3871.46,16781.2,0.4207,0.3784,0.2821,0.3396,0.1681392999613047,0.6605000000000001,0.404522042608141,0.7202999999999999,72.22222222222223,2289.87,43.14973627323822,-0.2606345110649748,-0.5598997577515453,-0.5851840281665968,0.22451905414635745,2.589143691429037,-0.4370869886542185,1.164999124389913,2,38.3,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
190,Ocean & Vine #190,Chinese,Casual Dining,Auckland CBD,1.0037,40.37,3203,1437,533,697,536,58011.69,23890.33,29886.27,22102.03,133890.32,0.3145,0.2931,0.328,12.6,1.97,1055.92,22763.79,1538.54,1924.68,7616.92,33843.93,0.4486,0.3018,0.3947,0.3035,0.25277353881893777,0.6965,0.4016466612373471,0.6076,39.411764705882355,3214.8511000000003,41.80153605994381,0.41038425688623453,0.050477125439866426,0.0437230876896165,-0.36548318777861866,1.007153231040371,-0.8218064390528474,-1.3317999148293922,1,47.3,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
191,Volcano Pizza #191,Bakery/Desserts,Bar/Pub,East Auckland,0.9908,32.66,2014,990,359,285,380,32333.4,12516.55,10176.5,12996.1,68022.55,0.2219,0.2872,0.286,6.8,3.76,1428.8,15872.47,2564.64,2085.16,4950.99,25473.26,0.4916,0.3506,0.2783,0.3711,0.3744825796739463,0.6289,0.3336106923365854,0.5091,48.71794871794872,1995.4712,33.774851042701094,-0.9979109547727022,-0.7900409571776923,-0.8112327908392403,0.03315529131635099,-0.17442706867612964,-4.374306198123269,-1.544821047821247,0,52.5,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
192,Waterfront Grill #192,Indian,QSR,West Auckland,0.9932,35.41,5367,1604,1479,1341,943,56797.64,54506.36,50023.37,35702.82,197030.19,0.2675,0.3159,0.2005,13.3,4.02,3790.86,23661.9,11778.82,10810.05,11082.93,57333.7,0.2989,0.393,0.3564,0.2506,0.29098941639349785,0.7494000000000001,0.5305264639901124,0.5834,65.94405594405595,5330.5044,36.711419787590835,1.46051360985222,1.254134038004295,1.2044351223850625,1.481238372783523,-2.056374463297382,0.2532848801177966,-0.5806349371266434,4,58.3,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
193,Waterfront Grill #193,Pizza,Casual Dining,North Shore,1.0137,40.44,2272,863,504,525,380,34899.72,21638.82,23367.15,15758.12,95663.81,0.3318,0.3731,0.2698,8.1,2.12,805.6,10298.91,547.46,591.19,3844.62,15282.18,0.3798,0.3577,0.3726,0.2697,0.15974881201156427,0.7303,0.4704597276650387,0.7049,41.75824175824176,2303.1264,42.10555017605634,-0.3494002555471383,-0.5905644419042972,-0.5753561497257755,-0.7038340223614573,1.4611136828286089,1.328835492184374,0.04132000682140968,2,43.5,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
194,Urban Burger Bar #194,Italian,QSR,Devonport,1.0179,32.36,4215,1161,1205,1220,629,37569.96,44661.81,42665.78,21141.83,146039.38,0.3553,0.3037,0.2996,5.8,3.45,2170.05,12811.36,1849.0,1766.36,5039.31,21466.03,0.2754,0.3946,0.3995,0.206,0.14698795626220817,0.7941,0.5979728892302884,0.659,92.5,4290.4485,34.64753973902729,0.6287841367530511,0.6509073058044084,0.6699087771034125,0.621778566029553,-2.067789167998621,3.040094611482734,0.9297093604756356,4,54.2,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
195,Hibiscus Grill #195,Italian,QSR,Manukau,0.99,29.79,5997,1726,1608,1387,1276,51417.54,52732.57,44135.91,40904.13,189190.15,0.3118,0.352,0.2729,8.0,2.07,2641.32,17286.58,3337.97,2793.8,11110.65,34529.0,0.2878,0.3765,0.3247,0.2988,0.18250950168388788,0.7012,0.5120165082590188,0.6638,141.77777777777777,5937.03,31.54746539936635,1.3401674518973146,1.557358259145894,1.4922730946822889,0.9145857385267079,-1.8474082085766672,0.26774184095417786,1.8656702690276736,4,56.1,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
196,Golden Wok #196,Seafood,Casual Dining,Waitakere,1.0042,34.99,2605,1033,397,617,558,36144.67,14669.99,22592.27,20771.19,94178.12,0.3084,0.3206,0.3015,3.0,0.89,496.62,13409.67,1019.56,1570.16,7209.49,23208.88,0.3965,0.2525,0.3925,0.355,0.2464360087035078,0.645,0.39565729279794504,0.629,139.5,2615.941,36.152829174664106,-0.3817008490108139,-0.34873539461975306,-0.3511114304974347,-1.268280753865061,0.3296261574663412,-1.9478675764548723,1.2530201672861039,0,54.6,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
197,Urban Burger Bar #197,Indian,Food Truck,Devonport,1.0249,29.79,1571,663,335,242,331,19750.77,10764.24,7457.88,10560.22,48533.11,0.313,0.2382,0.2545,9.1,2.94,973.14,8864.15,2091.49,1449.07,3766.29,16171.0,0.422,0.3689,0.2665,0.3645,0.3331952145658912,0.6354,0.37545749695414116,0.5512,32.772277227722775,1610.1179,30.89313176320815,-1.537939465704364,-1.1641323822923577,-1.133931444514185,-0.4693510951372122,-0.5904171580415537,-3.117704434471145,-0.07515257711087688,0,57.1,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
198,Spice Route #198,Bakery/Desserts,Casual Dining,Newmarket,1.0219,39.9,3399,1227,690,757,725,48957.3,31071.95,31279.1,29819.04,141127.39,0.3128,0.3894,0.2408,8.9,2.28,1653.0,14579.48,1771.1,1782.91,7227.11,25360.6,0.361,0.3177,0.3485,0.3338,0.17970005680683243,0.6661999999999999,0.4418068668314492,0.7022,73.23232323232322,3473.4381000000003,41.52026772580171,0.5415975925049127,0.17327843209472318,0.202770320941754,0.23334113824223252,1.375896888053074,-0.23797166269459266,1.4942188996411114,2,50.9,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
199,Urban Burger Bar #199,Italian,QSR,Ponsonby,1.0274,29.79,6828,1582,2241,1356,1649,47127.78,73895.81,46449.48,53039.87,220512.94,0.2887,0.2648,0.2779,12.4,2.32,3825.68,21042.55,12458.83,7831.38,19856.62,61189.38,0.2317,0.4272,0.2585,0.3143,0.2774865728968105,0.6857,0.5457516007904117,0.5535,123.05970149253731,7015.087200000001,32.295392501464555,1.8075768267823962,1.9345404035359428,1.9698581488445868,1.496070676973095,-3.6334180532604536,-0.6134956649700118,2.0746711621820313,4,75.2,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
200,Hibiscus Grill #200,Indian,Casual Dining,Waitakere,1.0066,39.53,3176,1094,713,661,708,43245.82,30802.84,28052.46,28328.83,130429.95,0.2912,0.4516,0.2809,3.0,4.97,3518.76,11122.82,-730.03,-664.84,3767.42,13495.37,0.3445,0.3425,0.3175,0.3401,0.10346833683521309,0.66,0.4512406851340509,0.7428,177.0,3196.9615999999996,41.06736460957179,0.34641728955137013,0.03327752636347022,0.03248846513361876,1.3613318995582415,1.4972060140017478,0.019466429419307353,3.0440254390634047,2,48.3,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
201,Urban Burger Bar #201,Bakery/Desserts,QSR,Ponsonby,0.9993,29.79,4222,1486,1095,711,930,44267.94,37026.08,21609.62,28854.49,131758.13,0.3423,0.3454,0.2695,13.6,1.12,1041.6,13824.88,1584.72,924.89,7969.66,24304.15,0.352,0.4002,0.2599,0.3399,0.18446034411690573,0.6601,0.44502528990051693,0.6877,63.6986301369863,4219.0446,31.207515395547134,0.3710667041860229,0.6547998180796016,0.6309566861284526,-0.3829641303954252,-0.30340000795656047,-0.6131570345019539,1.1459745886284052,4,45.8,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
202,The Brass Fork #202,Korean BBQ,Bar/Pub,East Auckland,0.99,35.29,2301,1091,384,469,357,38501.39,15007.01,18932.38,13081.58,85522.36,0.2,0.3545,0.3168,12.4,3.22,1149.54,17152.37,1931.4,2436.6,4678.3,26198.67,0.4741,0.3174,0.3876,0.295,0.3063370795660924,0.7050000000000001,0.3968481459117826,0.5545,26.64179104477612,2277.99,37.16747501086484,-0.575072976294412,-0.5688472512847916,-0.5940155602713327,-0.25573598341295173,0.042965628183348877,-1.9886651185351034,-2.9825950070109712,1,45.2,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
203,Fenwick's Bistro #203,Italian,Casual Dining,Newmarket,1.0112,38.38,3226,1222,858,654,492,46900.36,36340.11,25667.73,20089.1,128997.3,0.3439,0.4697,0.2545,13.9,1.71,841.32,8742.23,-2474.76,-1747.97,2903.29,7422.79,0.3788,0.4281,0.3263,0.2455,0.057542212123819644,0.7544,0.48069099120679265,0.8136,33.02013422818792,3262.1312000000003,39.98676379417235,0.3196907040523173,0.06507313495253436,0.073266198355984,-0.6507108400206614,1.9193178577863563,2.9555985156667597,0.4038810308736351,2,32.6,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
204,Volcano Pizza #204,Burgers,QSR,Devonport,1.0177,40.56,4893,1618,1218,1076,981,65626.08,51608.86,46890.27,42681.63,206806.84,0.2861,0.2251,0.2894,9.3,3.8,3727.8,32078.03,10290.81,9349.92,17134.98,68853.74,0.3307,0.3719,0.3285,0.2995,0.33293744056047664,0.7004,0.47628564896596265,0.5112,95.24271844660194,4979.6061,42.265857347230735,1.6073447874909788,1.014401800002854,1.0304249980011793,1.454091084415623,-1.5302856582856799,-1.1161955745989869,0.19776939641168192,4,70.5,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
205,The Copper Pan #205,Steakhouse,QSR,Waitakere,1.0313,29.79,4079,1156,862,1100,961,34437.24,26547.71,36480.81,30302.69,127768.45,0.2877,0.2996,0.282,13.0,3.13,3007.93,14212.25,3469.79,4768.04,9497.99,31948.07,0.2834,0.2949,0.3763,0.3288,0.25004662731683763,0.6712,0.4933026893571926,0.5872999999999999,68.64285714285714,4206.6727,31.323473890659475,0.2966499316313416,0.5746479160039867,0.6241743497576799,1.1141137524952676,-1.9592750982370444,-1.129434304104643,0.9103240542679982,4,63.9,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
206,Southern Smoke BBQ #206,Steakhouse,QSR,Newmarket,1.0285,37.15,6346,1983,1774,1746,843,73668.45,75491.07,73873.36,32887.87,255920.75,0.3508,0.3183,0.2333,4.4,3.22,2714.46,24376.89,7367.93,7210.04,8168.14,47123.0,0.3125,0.4066,0.4002,0.1932,0.1841312203094122,0.8068,0.58363548090571,0.6691,156.11111111111111,6526.861,40.32788370627167,2.2982552936813843,1.718676837931393,1.758459387522541,0.9561231927819516,-2.0125043893822068,3.2020939205930077,1.9419581130485477,4,64.3,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
207,Rangitoto Roast #207,Sushi,Food Truck,Manukau,1.008,30.52,1495,728,283,292,192,22218.56,9482.32,9915.98,6060.21,47677.07,0.2686,0.2043,0.2404,12.0,1.76,337.92,11711.4,2718.58,2842.91,2856.42,20129.31,0.487,0.369,0.3807,0.2503,0.4222010706614312,0.7497,0.406868542886549,0.4729,14.76923076923077,1506.96,31.891016722408025,-1.5639086164782963,-1.2332544161104406,-1.2266844031567083,-1.6828180029877073,-1.9399778122523883,-1.9495380190790608,-3.5054416952018173,1,56.0,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
208,Pohutukawa Pub #208,Seafood,Cafe,Devonport,0.99,32.44,3496,1406,887,729,474,45610.64,30904.69,25547.08,16004.32,118066.73,0.2596,0.365,0.2804,6.8,1.96,929.04,17122.23,2935.95,2426.97,5078.98,27564.13,0.4022,0.4244,0.3488,0.2268,0.2334622971263793,0.7732,0.4781344414298592,0.6246,60.769230769230774,3461.04,33.77194794050343,0.11078873791511952,0.23277845573653835,0.19528200663430753,-0.5276630719015771,-1.2045233291491855,0.8240681496055251,-1.3802654171607092,1,46.1,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
209,Southern Smoke BBQ #209,Mexican,Fine Dining,West Auckland,0.9922,45.41,1151,612,139,191,209,27790.92,6921.56,9945.49,9877.38,54535.35,0.3461,0.3947,0.3394,3.7,3.82,798.38,7203.41,-555.11,-797.63,1761.84,7612.51,0.5317,0.2579,0.3544,0.3878,0.13958854211075936,0.6123000000000001,0.30928654533252287,0.7408,44.46808510638298,1142.0221999999999,47.38084274543875,-1.3618252537948559,-1.5699998277583067,-1.5832651072153034,-0.7148044197233535,5.232492738391067,-1.6460173281865715,0.21066434750991112,3,29.7,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
